FECHA_CORTE;FECHA_MUESTRA;CUENTA;ESTACION;UNIDAD_MEDIDA;TIPO_ESTACION;DEPARTAMENTO;PROVINCIA;DISTRITO;Provincia_Distrito;UBIGEO;CAUDAL07H;PROMEDIO24H;MAXIMA24H;PRECIP24H
20220906;2022/04/24;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;64;64;64;0
20220906;2022/04/24;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;16.47;16.47;16.47;0
20220906;2022/04/24;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;278.53;307.7;328.53;0
20220906;2022/04/24;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/24;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;250;279.17;300;0
20220906;2022/04/24;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;2.6;0;0
20220906;2022/04/24;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;389.1;0;389.1;0
20220906;2022/04/24;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;103.48;0;103.48;0
20220906;2022/04/24;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;422.39;0;0
20220906;2022/04/24;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;47;47.67;49;0
20220906;2022/04/24;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;422.39;0;0
20220906;2022/04/24;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;230;262.17;351;0
20220906;2022/04/24;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;62;70.25;87;0
20220906;2022/04/23;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;35.05;35.09;0;0
20220906;2022/04/23;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;23;20.67;23;0
20220906;2022/04/23;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.64;0;30.65;0
20220906;2022/04/23;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/23;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;52;51;52;0
20220906;2022/04/23;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;20.3;22.52;25.2;0
20220906;2022/04/23;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;19;19;0;0
20220906;2022/04/23;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;500;587.08;650;0
20220906;2022/04/23;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.99;0;37;0
20220906;2022/04/23;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;35.29;0;0
20220906;2022/04/23;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;47;47.43;47.9;0
20220906;2022/04/23;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;646.47;0;0
20220906;2022/04/23;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.72;0;0
20220906;2022/04/23;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/23;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;64;64;64;0
20220906;2022/04/23;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;16.47;16.47;16.47;0
20220906;2022/04/23;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;278.53;561.86;628.53;0
20220906;2022/04/23;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/23;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;250;533.33;600;0
20220906;2022/04/23;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;-3.6;0;0
20220906;2022/04/23;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;386.5;0;390.1;0
20220906;2022/04/23;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;103.43;0;103.5;0
20220906;2022/04/23;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;604.8;0;0
20220906;2022/04/23;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;49;51;54;0
20220906;2022/04/23;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;604.8;0;0
20220906;2022/04/23;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;327;302.83;369;0
20220906;2022/04/23;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;87;96;118;0
20220906;2022/04/22;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;35.1;35.25;0;0
20220906;2022/04/22;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;19;20.5;23;0
20220906;2022/04/22;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.64;0;30.65;0
20220906;2022/04/22;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/22;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;37;37.83;38;0
20220906;2022/04/22;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;22.1;19.65;23.9;0
20220906;2022/04/22;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;19;19;0;0
20220906;2022/04/22;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;450;147.29;450;0
20220906;2022/04/22;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;37;0;37;0
20220906;2022/04/22;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;34.24;0;0
20220906;2022/04/22;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;47;46.7;47.3;0
20220906;2022/04/22;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;333.97;0;0
20220906;2022/04/22;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.72;0;0
20220906;2022/04/22;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/22;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;64;64;64;0
20220906;2022/04/22;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;16.47;16.47;16.47;0
20220906;2022/04/22;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;528.53;249.36;528.53;0
20220906;2022/04/22;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/22;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;500;220.83;500;0
20220906;2022/04/22;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;5.1;0;0
20220906;2022/04/22;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;390.1;0;390.1;0
20220906;2022/04/22;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;103.5;0;103.5;0
20220906;2022/04/22;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;392.99;0;0
20220906;2022/04/22;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;54;50.33;54;2
20220906;2022/04/22;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;392.99;0;0
20220906;2022/04/22;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;401;407.83;438;0
20220906;2022/04/22;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;118;130.58;174;0
20220906;2022/04/21;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;35.3;35.36;0;0
20220906;2022/04/21;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;23;20.5;23;0
20220906;2022/04/21;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.65;0;30.66;0
20220906;2022/04/21;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/21;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;37;37.92;38;0
20220906;2022/04/21;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;9.7;10.1;10.5;3
20220906;2022/04/21;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;19;19;0;0
20220906;2022/04/21;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;45;45;45;0
20220906;2022/04/21;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.85;0;36.86;0
20220906;2022/04/21;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;33.95;0;0
20220906;2022/04/21;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;47.3;46.72;47.3;0
20220906;2022/04/21;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;113.11;0;0
20220906;2022/04/21;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.69;0;0
20220906;2022/04/21;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/21;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;64;64;64;0
20220906;2022/04/21;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;16.47;16.47;16.47;0
20220906;2022/04/21;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/21;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/21;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;0;0;0
20220906;2022/04/21;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;11.2;0;0
20220906;2022/04/21;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;385;0;385;0
20220906;2022/04/21;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;103.4;0;103.4;0
20220906;2022/04/21;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;242.73;0;0
20220906;2022/04/21;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;60;50.42;60;16
20220906;2022/04/21;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;242.73;0;0
20220906;2022/04/21;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;366;254.25;366;4
20220906;2022/04/21;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;55;42.47;55;2
20220906;2022/04/20;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;35.38;35.37;0;0
20220906;2022/04/20;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;19;16.58;23;0
20220906;2022/04/20;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.65;0;30.65;0
20220906;2022/04/20;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/20;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;38;37.67;38;0
20220906;2022/04/20;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;12.6;13.61;15.4;0
20220906;2022/04/20;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;19;18.95;0;0
20220906;2022/04/20;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;45;35;45;0
20220906;2022/04/20;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.83;0;36.84;0
20220906;2022/04/20;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;34.31;0;0
20220906;2022/04/20;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;46.3;47.25;48.2;0
20220906;2022/04/20;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;113.08;0;0
20220906;2022/04/20;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.66;0;0
20220906;2022/04/20;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/20;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;64;64;64;0
20220906;2022/04/20;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;16.47;16.47;16.47;0
20220906;2022/04/20;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/20;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/20;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;0;0;0
20220906;2022/04/20;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;6.4;0;0
20220906;2022/04/20;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;373.8;0;373.8;0
20220906;2022/04/20;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;103.18;0;103.18;0
20220906;2022/04/20;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;187.15;0;0
20220906;2022/04/20;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;43;37.25;43;8
20220906;2022/04/20;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;187.15;0;1
20220906;2022/04/20;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;175;168;179;3
20220906;2022/04/20;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;38.8;31.89;39.8;0
20220906;2022/04/19;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;35.37;35.31;0;0
20220906;2022/04/19;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;14;22;23;0
20220906;2022/04/19;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.63;0;30.65;0
20220906;2022/04/19;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/19;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;36;36.17;37;0
20220906;2022/04/19;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;15.9;16.66;17.5;0
20220906;2022/04/19;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;18.8;18.82;0;0
20220906;2022/04/19;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;35;38.33;40;0
20220906;2022/04/19;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.82;0;36.86;0
20220906;2022/04/19;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;33.75;0;0
20220906;2022/04/19;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;46.3;46.13;47.3;0
20220906;2022/04/19;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;113.05;0;0
20220906;2022/04/19;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.63;0;0
20220906;2022/04/19;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/19;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;64;64;64;0
20220906;2022/04/19;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;16.47;16.47;16.47;0
20220906;2022/04/19;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/19;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;28.53;28.53;28.53;0
20220906;2022/04/19;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;0;0;0
20220906;2022/04/19;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3;0;0
20220906;2022/04/19;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;367.4;0;367.4;0
20220906;2022/04/19;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;103.05;0;103.05;0
20220906;2022/04/19;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;147.77;0;0
20220906;2022/04/19;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;36;35.17;38;4
20220906;2022/04/19;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;147.77;0;0
20220906;2022/04/19;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;184;150.08;184;1
20220906;2022/04/19;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;13.9;10.55;13.9;0
20220906;2022/04/18;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;35.28;32.84;0;0
20220906;2022/04/18;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;23;20;23;0
20220906;2022/04/18;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.64;0;30.66;0
20220906;2022/04/18;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/18;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;37;36.8;37;0
20220906;2022/04/18;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;17.5;17.8;18.1;0
20220906;2022/04/18;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;19;19;0;0
20220906;2022/04/18;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;40;273;300;0
20220906;2022/04/18;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.86;0;36.93;0
20220906;2022/04/18;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;34.58;0;0
20220906;2022/04/18;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;47.3;41.67;47.3;0
